
nbSections=4;
nbReclaimer=4;

nbVessel=10;
nbTask=14;

Q=[1 1 2 2];

P=[	19	19	20	15	6	13	10	12	15	14	8	7	19	7															];
len=[	10	10	10	8	3	7	5	6	8	7	4	4	10	4															];
ArrivalTime=[	1	78	65	5	18	50	36	52	91	53																			];
L=[	9	4	10	7	9	6	9	9	5	10																			];
weight=[	9	10	5	6	10	7	3	2	4	8																			];
Ls=[	10	8	9	8																									];
																													
dist=[[	2	2	1	1	],																								
[	3	2	2	2	],																								
[	2	2	2	2	],																								
[	3	3	1	3	]];																								
																													



B=[1 13 26 38 51 63 76 89 101 114 126 139 151 164];
E=[7 20 32 44 57 69 83 94 108 120 133 145 158 168];



AssVessel=[1 2 3 4 5 6 7 8 9 10 1 2 3 4];




D=[1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3];

vertical=[1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20];

