
nbSections=4;
nbReclaimer=4;

nbVessel=20;
nbTask=28;
 
Q=[1 1 2 2];


P=[	6	18	10	16	18	14	20	9	20	13	16	17	9	12	16	18	17	9	11	15	10	13	15	7	11	19	15	12	];
len=[	3	9	5	8	9	7	10	5	10	7	8	9	5	6	8	9	9	5	6	8	5	7	8	4	6	10	8	6	];
ArrivalTime=[	1	34	48	67	132	1	51	99	76	105	130	38	2	66	103	111	55	84	87	133									];
L=[	8	8	10	4	6	4	4	6	7	7	9	8	8	10	4	7	7	8	3	3									];
weight=[	1	4	2	1	9	5	2	8	10	1	3	6	7	7	10	1	5	7	3	5									];
Ls=[	10	9	7	7																									];
																													
dist=[[	2	1	1	3	],																								
[	1	2	2	3	],																								
[	2	3	1	3	],																								
[	2	2	1	3	]];																								


B=[1 13 26 38 51 63 76 89 101 114 126 139 151 164 176 189 202 215 229 244];
E=[7 20 32 44 57 69 83 94 108 120 133 145 158 168 181 195 208 219 233 252];


AssVessel=[1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 1 2 3 4 5 6 7 8 ];



D=[1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3];

vertical=[1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20];


