
nbSections=4;
nbReclaimer=3;

nbVessel=10;
nbTask=10;

Q=[1 1 2];

P=[	13	13	17	12	12	13	9	13	18	12																			];
len=[	7	7	9	6	6	7	5	7	9	6																			];
ArrivalTime=[	1	79	64	38	58	9	18	16	34	34																			];
L=[	7	4	3	4	10	7	10	4	8	3																			];
weight=[	8	4	7	7	7	6	7	1	1	7																			];
Ls=[	10	7	9	9																									];
																													
dist=[[	1	3	2	3	],																								
[	3	2	3	2	],																								
																													
[	3	2	2	3	]];																								



B=[1 13 26 38 51 63 76 89 101 114 126 139 151 164];
E=[7 20 32 44 57 69 83 94 108 120 133 145 158 168];



AssVessel=[1 2 3 4 5 6 7 8 9 10 ];




D=[1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3];

vertical=[1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20];





